% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=323414, Fri Nov 28 18:42:16 2025, <python>{}</python>
1 38 2.24536659693049 1.0000477284116918 0.4814022423494744 1.6253530589226444e+00 9.842764347688341 4164.97099831304 11.38114344273976 5.7831211121168655 nan   
2 75 2.0434432686406385 1.1098826141715574 0.4814022423494744 1.5184598876476836e+00 11.507468695548788 67.79934049781632 20.677390994679214 6.117972018589742 nan   
3 112 1.8160206380373558 1.1984006778579535 0.4814022423494744 1.9948482367219149e+00 10.219356516168991 245.7414035080438 8.445554280220476 6.663974865709701 nan   
4 149 1.6486602834957889 1.2300528002301525 0.4814022423494744 1.4694598808889177e+00 9.73444017361767 23.688741278828488 7.028326456253321 5.404308512218716 nan   
5 186 1.4269446740840133 1.2852498881828582 0.4814022423494744 1.4610097266268602e+00 8.518021534034887 22.107985737163215 5.186406127736546 5.357859189659471 nan   
6 223 1.2815305219640962 1.321651230602738 0.4814022423494744 8.4075240448323374e-01 5.950477164412907 21.02035420961476 6.427560580834214 3.1654234913162504 nan   
7 260 1.1892828145344487 1.373243766263106 0.4814022423494744 2.1104496721427930e+00 6.712894924449371 52.42677435695212 8.036049171398513 3.605857695155505 nan   
8 297 1.079045851945346 1.4148411738713496 0.4814022423494744 5.8162637509911874e-01 5.170969110745103 139.93348556108864 6.412691159147947 2.967693957362109 nan   
9 334 0.9975166658932956 1.4823610293601663 0.4814022423494744 8.5769044365123526e-01 4.885163174693253 18.560701569291673 4.168007868354116 2.314293553176414 nan   
10 371 0.9655569108726288 1.5464568541548993 0.4814022423494744 7.9089262669379656e-01 4.0924000173123325 15.220784623117384 3.783387360314702 2.790767918089717 nan   
11 408 0.9051260036421086 1.606456801553446 0.4814022423494744 8.0105848994668460e-01 2.7623423272908054 136.27995366658712 2.785761066991471 1.644680127785624 nan   
12 445 0.8303853443137302 1.6517404741031818 0.4814022423494744 8.0994484506118392e-01 3.009550885317154 68.84483714400609 4.849953191453805 1.6505790909110423 nan   
13 482 0.7761963284687703 1.7213974348451044 0.4793419267198306 4.7934192671983061e-01 3.275288334208569 22.619366817338175 3.8207211034595367 1.5977455261481834 nan   
14 519 0.724354922005727 1.7938782880125481 0.4793419267198306 8.0014790125772273e-01 3.1926369201737237 8.43513967507311 2.5523177375711823 1.664986896789024 nan   
15 556 0.7044698169201297 1.8689779535813411 0.4793419267198306 6.6133279764614816e-01 3.4014405005720545 10.434201570288659 3.5474984786796155 1.5193708336846288 nan   
16 593 0.6775698665305439 1.989263461031388 0.4793419267198306 6.5877296491409865e-01 2.788114250837622 7.464154849476976 2.909067502867779 1.0866882160251676 nan   
17 630 0.6621700177008532 2.0948012094739092 0.4793419267198306 7.4471006622933689e-01 2.193285204227071 8.280402638060439 2.3581056824574933 1.342795568669784 nan   
18 667 0.6576385923173514 2.203739092658247 0.4793419267198306 6.0131678390980892e-01 2.2357283354970656 57.226049610081816 2.7798633415026606 1.3210126194534253 nan   
19 704 0.6556733616522771 2.366097167043111 0.4793419267198306 6.5910031551359871e-01 2.15851825434912 143.9588789817385 1.8354080923268508 1.030478220292149 nan   
20 741 0.6728409698379575 2.518377314048257 0.44455449734739166 4.4455449734739166e-01 1.766224133605775 5.728754354263593 2.329060325385799 1.3747252083730301 nan   
21 778 0.6384129105758249 2.6637254141598246 0.44455449734739166 5.3996855214971584e-01 2.2176274555583237 117.70289942692659 2.268250969797356 1.3134677813707336 nan   
22 815 0.5990778479467447 2.8208532409550147 0.44455449734739166 4.6587748871136681e-01 1.9104047084102012 4.752382403236535 1.9628848447867089 1.1006926950722038 nan   
23 852 0.5679653839880646 2.9454282183876925 0.44455449734739166 4.8770897154577530e-01 1.8574065229295846 30.300676436981856 1.7966326357940385 1.052306665215581 nan   
24 889 0.5427876638753347 3.056370870860081 0.44455449734739166 5.7641389317806446e-01 2.030219861752704 40.69001329647966 1.9025969921013486 0.9993443376117453 nan   
25 926 0.5172390062068016 3.220301268480585 0.44455449734739166 4.6182215803350080e-01 1.5682364375895004 25193358918.635033 1.5698107951316655 0.953491856026192 nan   
26 963 0.4854293533616248 3.3941154316241025 0.44455449734739166 5.1194106711774789e-01 1.453004950631717 31.420940431448333 1.0114121039721886 1.0214006228219525 nan   
27 1000 0.44525555891880786 3.54811297536036 0.44455449734739166 4.7618665054145060e-01 1.5908433937031254 4.15193098595978 1.0190293402566704 1.0491074379757415 nan   
28 1037 0.43144076292112155 3.752179273397727 0.44455449734739166 4.5084431512012357e-01 1.1790364061641376 86.74860654404584 1.0468306272926524 0.8111368445380885 nan   
29 1074 0.42773470741283887 3.8474817206082292 0.44455449734739166 4.6136519691957895e-01 0.975763990446323 777.2903955968617 0.8453864710942905 0.6462788089981814 nan   
30 1111 0.4002333983284688 3.944301419039498 0.44455449734739166 4.6646806934258539e-01 1.3959732036709889 3.9403067881594964 0.7311652612254387 0.8756870123662286 nan   
31 1148 0.3914267312687964 4.190616540259349 0.43364012260025764 4.3364012260025764e-01 1.1094523102116178 4655.980505797464 0.8020605227408915 0.7904434684026254 nan   
32 1185 0.40364066247376207 4.2982855631205705 0.4257499916730265 4.2574999167302652e-01 0.7526464924756715 2.886886968077311 0.6464967151401328 0.5610828891462201 nan   
33 1222 0.397318972779746 4.4560762073755145 0.4257499916730265 4.2865353379933158e-01 0.7692395594526961 2.098833168471935 0.7312018850243109 0.5596046257033362 nan   
34 1259 0.39588998612245996 4.63001657099529 0.4226099787732056 4.2260997877320561e-01 0.9806330392328689 3.7890945985704207 0.726102525305546 0.6522271201716763 nan   
35 1296 0.3930585548623042 4.88050386655179 0.4226099787732056 4.2990694814263847e-01 0.8212730608432327 86.45891602805483 0.5328510442376626 0.646736046880245 nan   
36 1333 0.4073222805127851 5.019450835073149 0.4226099787732056 4.2434923594050444e-01 0.9870756353897526 11.069260386279748 0.5103104678575703 0.633281142200848 nan   
37 1370 0.4198710876161107 5.190169457776039 0.4226099787732056 4.7661784057061146e-01 0.8638437703233505 2.280623815337493e+20 0.6176577438489862 0.5868091869195667 nan   
