% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1034448, Mon Nov 24 21:49:53 2025
1 38 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
2 75 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
3 112 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
4 149 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
5 186 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
6 223 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
7 260 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
8 297 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
9 334 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
10 371 -0.04079747774810032 -0.007832909730278372 0.008468923391387934 0.03149339027107097 0.9336045645892318 0.9622508854522008 0.9673828427814086 0.9723190380950621 0.9779320463517113 0.985774625313518 0.9877596965170412 0.9912464980886356 0.9937625664832046 0.9944483333897872 0.9971270481303444 1.0001369302972447 1.0022190211019195 1.005267230514063 1.0060074713782519 1.0079560797734082 1.0149503297526754 1.0180911195174593 1.0227533505591024 1.0423344701130655 1.0496566769217468 1.058263916166267
