% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=1034448, Mon Nov 24 21:49:53 2025, <python>{}</python>
1 38 2.2685147540223665 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
2 75 2.148220798273652 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
3 112 1.9308937616452744 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
4 149 1.7386851453282361 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
5 186 1.6535865092720967 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
6 223 1.6172759875995473 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
7 260 1.5092907785408776 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
8 297 1.39831455087118 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
9 334 1.2885181632748945 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
10 371 1.188735771974815 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
11 408 1.1303440915859901 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
12 445 1.0651877744385727 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
13 482 1.032292915814489 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
14 519 0.9436692724052079 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
15 556 0.9439962193590838 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
16 593 0.9155041354866087 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
17 630 0.8770761347809596 1 0 10.394848291834325 1.4192851040746453 0.5414669870000001 4.5006963415599515 1.2503928452541706 5.501372740973539 1.6854928295794145 0.05 0.509330749 0.05 0.314555179 1.900381333750573 2.3724091021400433 1.4128841489049446 2.4254305489992305 1.807484728994815 1.8303233417825449 1.4760598511148664 0.05 4.033421226389127 0.05 2.468810207952237
